"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-10-31,270437,"Mirabella","NM","Albuquerque","Bernalillo County","Albuquerque",5671,187300,0.0124324324324324,0.0179347826086957,0.0274273176083379,,,"2008-04","2008-Q2",213700,-0.123537669630323,"2006-10"
2018-10-31,763384,"Lindenwood-Barraud Park-Cottage Heights","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",5672,92600,-0.0106837606837607,-0.045360824742268,-0.03239289446186,,,"2007-01","2007-Q1",128900,-0.281613653995345,"2005-12"
2018-10-31,273834,"Glenoaks Canyon","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Glendale",5673,1014000,0.0030665743396973,0.0240355483740658,0.0768903993203059,,,"2018-10","2018-Q4",1014000,0,"2018-10"
2018-10-31,764295,"Morningside","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Edina",5674,612000,0.00278551532033426,0.0360589131538852,0.0946163477016634,,,"2018-10","2018-Q4",612000,0,"2018-10"
2018-10-31,762212,"Davies Plantation","TN","Memphis","Shelby County","Bartlett",5675,323900,0.00590062111801242,0.018233259981138,0.114590502408809,,,"2018-10","2018-Q4",323900,0,"2018-10"
2018-10-31,761221,"Kings View- Miles Standish","MA","Boston-Cambridge-Newton","Middlesex County","Marlborough",5676,377600,0,0.011518885614787,0.044536652835408,,,"2018-10","2018-Q4",377600,0,"2018-10"
2018-10-31,198622,"Village of the Branch","NY","New York-Newark-Jersey City","Suffolk County","Smithtown",5677,491000,0.00122349102773246,0.00388468615824985,-0.00385473726922297,,,"2006-04","2006-Q2",583000,-0.157804459691252,"2004-05"
2018-10-31,417081,"Brimhall Estates","CA","Bakersfield","Kern County","Bakersfield",5678,458800,-0.00217485863418878,-0.0141813493768801,-0.0202861413623745,,,"2006-05","2006-Q2",607800,-0.245146429746627,"2004-09"
2018-10-31,263239,"Center City","MD","Cumberland","Allegany County","Cumberland",5679,84900,0.0216606498194946,0.044280442804428,0.0179856115107914,,,"2007-03","2007-Q1",94000,-0.0968085106382979,"2006-05"
2018-10-31,763481,"Fern Bluff","TX","Austin-Round Rock","Williamson County","Round Rock",5680,288400,0.001041305102395,0.00628053035589672,0.0705270972531552,,,"2018-10","2018-Q4",288400,0,"2018-10"
2018-10-31,762726,"McCarty Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","West Allis",5681,151700,0.00530152418820411,0.0140374331550802,0.0851216022889843,,,"2006-03","2006-Q1",161000,-0.0577639751552795,"2005-06"
2018-10-31,216567,"University Park","CO","Fort Collins","Larimer County","Fort Collins",5682,475800,0.00719729043183743,0.0386378519973805,0.0917852225791647,,,"2018-10","2018-Q4",475800,0,"2018-10"
2018-10-31,271895,"Kevanna Park","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",5683,265000,0.00683890577507599,0.0211946050096339,0.0681176944780331,,,"2018-10","2018-Q4",265000,0,"2018-10"
2018-10-31,268164,"Forestland","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",5684,1181300,0.00750533049040512,0.00793515358361775,0.0159098727210182,,,"2018-03","2018-Q1",1216400,-0.0288556395922394,"2017-12"
2018-10-31,273723,"Firestone-Garden Park","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",5685,133800,-0.00223713646532438,0.0136363636363636,0.131022823330516,,,"2018-09","2018-Q3",134100,-0.00223713646532438,"2018-09"
2018-10-31,266024,"Washington","MN","Rochester","Olmsted County","Rochester",5686,170700,0.0221556886227545,0.0602484472049689,0.0935297885970532,,,"2018-10","2018-Q4",170700,0,"2018-10"
2018-10-31,763830,"MacArthur Heights","WI","Green Bay","Brown County","Green Bay",5687,166300,0.00604960677555959,0.00483383685800604,0.00726832222895215,,,"2018-10","2018-Q4",166300,0,"2018-10"
2018-10-31,269185,"South Lake Morton","FL","Lakeland-Winter Haven","Polk County","Lakeland",5688,211100,-0.00330500472143532,0,0.179329608938547,,,"2018-08","2018-Q3",212100,-0.00471475719000472,"2018-07"
2018-10-31,272093,"Euclid Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",5689,168400,-0.001778304682869,0.00477326968973747,0.0108043217286915,,,"2006-04","2006-Q2",185200,-0.0907127429805616,"2004-09"
2018-10-31,270476,"Rancho Sereno","NM","Albuquerque","Bernalillo County","Albuquerque",5690,283900,0.00318021201413428,0.0190236898779612,0.0625,,,"2018-10","2018-Q4",283900,0,"2018-10"
2018-10-31,763042,"Billington Sea","MA","Boston-Cambridge-Newton","Plymouth County","Plymouth",5691,349900,0.00545977011494253,0.0144969556393157,0.0532811559301626,,,"2005-10","2005-Q4",351000,-0.00313390313390313,"2005-06"
2018-10-31,761368,"Jefferson Gardens","CO","Denver-Aurora-Lakewood","Jefferson County","Lakewood",5692,360200,0.00166852057842047,-0.0016629711751663,0.0477021524141943,,,"2018-07","2018-Q3",360800,-0.0016629711751663,"2018-04"
2018-10-31,271133,"South Burlingame","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",5693,505400,-0.00098833761612967,0.00257885340210276,0.0397037646574779,,,"2018-09","2018-Q3",505900,-0.00098833761612967,"2018-08"
2018-10-31,274071,"Hunters Chase II","TX","San Antonio-New Braunfels","Bexar County","San Antonio",5694,177100,0.00339943342776204,0.0056785917092561,0.0554231227651967,,,"2018-10","2018-Q4",177100,0,"2018-10"
2018-10-31,195317,"Haviland","NY","New York-Newark-Jersey City","Dutchess County","Hyde Park",5695,216900,-0.000921234454168586,0,0.0642787046123651,,,"2006-06","2006-Q2",284900,-0.238680238680239,"2003-10"
2018-10-31,271429,"Hills and Dales","TX","San Antonio-New Braunfels","Bexar County","San Antonio",5696,298400,0.00606877950101146,0.0111826499491698,0.0243734981119121,,,"2018-10","2018-Q4",298400,0,"2018-10"
2018-10-31,271578,"Southeast","FL","Tampa-St. Petersburg-Clearwater","Pasco County","New Port Richey",5697,101700,0.0335365853658537,0.0473738414006179,0.229746070133011,,,"2006-06","2006-Q2",131600,-0.227203647416413,"2005-04"
2018-10-31,416178,"College Terrace","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Palo Alto",5698,3232600,0.00613153226057456,-0.0133683310951044,0.109600796347784,,,"2018-06","2018-Q2",3298600,-0.0200084884496453,"2018-04"
2018-10-31,764147,"Country Club","CA","San Francisco-Oakland-Hayward","Marin County","San Rafael",5699,1730000,0.0101599906574799,0.0379169666426686,0.154718996128688,,,"2018-10","2018-Q4",1730000,0,"2018-10"
2018-10-31,761837,"Peninsula Area","IA","Iowa City","Johnson County","Iowa City",5700,228000,0.00529100529100529,0.0183117463153193,0.0233393177737881,,,"2018-10","2018-Q4",228000,0,"2018-10"
2018-10-31,270464,"Pat Hurley","NM","Albuquerque","Bernalillo County","Albuquerque",5701,142900,0.0134751773049645,0.0385174418604651,0.11640625,,,"2007-11","2007-Q4",151100,-0.0542686962276638,"2007-06"
2018-10-31,737976,"Peace Haven","NC","Winston-Salem","Forsyth County","Winston-Salem",5702,277800,0.000720461095100865,0.00180310133429499,0.0120218579234973,,,"2018-03","2018-Q1",280500,-0.00962566844919786,"2018-02"
2018-10-31,763441,"Jackson-Mahon","TX","Lubbock","Lubbock County","Lubbock",5703,55700,0.00905797101449275,0.0145719489981785,0.100790513833992,,,"2018-10","2018-Q4",55700,0,"2018-10"
2018-10-31,753835,"Germany Hill","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",5704,239600,0.000417536534446764,0.0033500837520938,0.0508771929824561,,,"2018-10","2018-Q4",239600,0,"2018-10"
2018-10-31,762234,"Glen Una","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Saratoga",5705,3837400,-0.00775714950612815,-0.0302004094114079,0.0840725464715521,,,"2018-06","2018-Q2",3974800,-0.0345677769950689,"2018-03"
2018-10-31,275202,"Riverside","TX","San Antonio-New Braunfels","Bexar County","San Antonio",5706,113800,0.0169794459338695,0.076631977294229,0.235613463626493,,,"2018-10","2018-Q4",113800,0,"2018-10"
2018-10-31,255355,"Chapel","MO","Kansas City","Jackson County","Independence",5707,121600,0.00164744645799012,0.0201342281879195,0.110502283105023,,,"2018-10","2018-Q4",121600,0,"2018-10"
2018-10-31,271661,"Woodridge","TX","San Antonio-New Braunfels","Bexar County","San Antonio",5708,217200,0.000460617227084293,0,0.0710059171597633,,,"2018-10","2018-Q4",217200,0,"2018-10"
2018-10-31,270358,"Bel-Air","NM","Albuquerque","Bernalillo County","Albuquerque",5709,148400,-0.00201748486886348,0.00610169491525424,0.104166666666667,,,"2008-04","2008-Q2",158100,-0.0613535736875395,"2007-07"
2018-10-31,121695,"Colonial Village","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",5710,926400,-0.00322788896061975,-0.00951566342350048,0.0375181991264419,,,"2018-07","2018-Q3",935300,-0.00951566342350048,"2018-04"
2018-10-31,227723,"Lake Hills","TN","Chattanooga","Hamilton County","Chattanooga",5711,126000,0.00238663484486874,0.00478468899521531,0.0268948655256724,,,"2018-10","2018-Q4",126000,0,"2018-10"
2018-10-31,272372,"Concord","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Edina",5712,461400,0.00698384984722828,0.00130208333333333,0.0604458745116065,,,"2018-05","2018-Q2",465300,-0.00838168923275306,"2018-05"
2018-10-31,764017,"Picadilly Ridge","TX","Austin-Round Rock","Travis County","Pflugerville",5713,208500,0.00578871201157742,0.0240667976424362,0.0670419651995906,,,"2018-10","2018-Q4",208500,0,"2018-10"
2018-10-31,216333,"Thornridge","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",5714,243000,-0.00450634985661614,-0.00572831423895254,0.0524036379385015,,,"2018-08","2018-Q3",244900,-0.00775826868109432,"2018-07"
2018-10-31,272989,"Blue Vue Hills","MO","Kansas City","Jackson County","Kansas City",5715,160900,0.010678391959799,0.0307495195387572,0.0530104712041885,,,"2007-11","2007-Q4",164500,-0.0218844984802432,"2007-08"
2018-10-31,276207,"Belevedere","CA","Riverside-San Bernardino-Ontario","San Bernardino County","San Bernardino",5716,324500,-0.000615953187557746,-0.00307219662058372,0.0834724540901502,,,"2006-07","2006-Q3",378400,-0.142441860465116,"2005-06"
2018-10-31,761395,"Emerson- West 12th ST","SD","Sioux Falls","Minnehaha County","Sioux Falls",5717,118800,0.00253164556962025,0.0214961306964746,0.0541259982253771,,,"2018-10","2018-Q4",118800,0,"2018-10"
2018-10-31,274180,"Kenwood Hill","KY","Louisville/Jefferson County","Jefferson County","Louisville",5718,143900,0.00559049615653389,0.0205673758865248,0.0330222541277818,,,"2018-10","2018-Q4",143900,0,"2018-10"
2018-10-31,270366,"Chelwood Vista","NM","Albuquerque","Bernalillo County","Albuquerque",5719,175400,0,0.0115340253748558,0.0695121951219512,,,"2007-09","2007-Q3",178300,-0.0162647223780146,"2007-07"
2018-10-31,271967,"Riveridge","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",5720,366900,0.00273298715496037,0.00769019500137325,0.0399659863945578,,,"2018-10","2018-Q4",366900,0,"2018-10"
2018-10-31,763975,"Historic Folsom","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Folsom",5721,459400,0.00305676855895197,0.00305676855895197,0.0462309268959235,,,"2018-10","2018-Q4",459400,0,"2018-10"
2018-10-31,274861,"Oaks","TX","Dallas-Fort Worth-Arlington","Dallas County","Garland",5722,198100,0.00916963830871116,0.0264248704663212,0.10546875,,,"2018-10","2018-Q4",198100,0,"2018-10"
2018-10-31,761228,"Islands","CA","San Francisco-Oakland-Hayward","San Mateo County","Foster City",5723,2285100,0.0163227183775129,0.0524594694178335,0.1564856521079,,,"2018-10","2018-Q4",2285100,0,"2018-10"
2018-10-31,274683,"North Anthony Area","IN","Fort Wayne","Allen County","Fort Wayne",5724,110500,0.014692378328742,0.0375586854460094,0.136831275720165,,,"2018-10","2018-Q4",110500,0,"2018-10"
2018-10-31,276280,"Country Club","AL","Mobile","Mobile County","Mobile",5725,447900,0.00832958126969833,0.00992108229988726,0.0368055555555556,,,"2018-10","2018-Q4",447900,0,"2018-10"
2018-10-31,761072,"Echo Ridge Village","CA","Los Angeles-Long Beach-Anaheim","Orange County","Ladera Ranch",5726,844400,-0.00224506676119579,0.00237416904083571,0.0360736196319018,,,"2018-09","2018-Q3",846300,-0.00224506676119579,"2018-08"
2018-10-31,764138,"Civic Center","CA","San Francisco-Oakland-Hayward","Marin County","San Rafael",5727,797300,0.0115452930728242,0.0363967242948135,0.0366662332596541,,,"2018-10","2018-Q4",797300,0,"2018-10"
2018-10-31,110924,"Valley View","AR","Jonesboro","Craighead County","Jonesboro",5728,184500,0.00490196078431373,0.0126234906695939,0.075801749271137,,,"2018-10","2018-Q4",184500,0,"2018-10"
2018-10-31,259955,"Woodlake","NC","Durham-Chapel Hill","Durham County","Durham",5729,254900,0.00910530482977039,0.024929634097306,0.0620833333333333,,,"2018-10","2018-Q4",254900,0,"2018-10"
2018-10-31,276322,"Elmwood","NY","Syracuse","Onondaga County","Syracuse",5730,67000,-0.00887573964497041,-0.0132547864506627,0.0387596899224806,,,"2013-09","2013-Q3",68100,-0.0161527165932452,"2013-07"
2018-10-31,415933,"Brittany Hills","OH","Columbus","Franklin County","Columbus",5731,57400,0.0213523131672598,0.0455373406193078,0.152610441767068,,,"2018-10","2018-Q4",57400,0,"2018-10"
2018-10-31,129333,"Hills Park","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",5732,437100,0.013682745825603,0.0226953673373889,0.105183312262958,,,"2018-10","2018-Q4",437100,0,"2018-10"
2018-10-31,121740,"Judiciary Square","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",5733,501100,-0.00119593382499502,-0.0207152628493258,-0.0411404515882128,,,"2018-03","2018-Q1",525700,-0.0467947498573331,"2017-01"
2018-10-31,417557,"Gilbert Ranch","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",5734,277800,0.0105492906511459,0.0269870609981516,0.0705202312138728,,,"2006-04","2006-Q2",314000,-0.115286624203822,"2005-09"
2018-10-31,102065,"Birchwood","AK","Anchorage","Anchorage Borough","Anchorage",5735,402800,-0.00272344639762317,0.0100300902708124,0.0320266461696131,,,"2016-09","2016-Q3",426200,-0.0549038010323792,"2015-12"
2018-10-31,268959,"Downtown","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",5736,302800,0.00664893617021277,0.0106809078771696,0.0722379603399433,,,"2018-10","2018-Q4",302800,0,"2018-10"
2018-10-31,266185,"Westchester","IL","Springfield","Sangamon County","Springfield",5737,151900,0.00997340425531915,0.0277401894451962,0.0570633263743911,,,"2016-07","2016-Q3",152100,-0.00131492439184747,"2016-07"
2018-10-31,761840,"North Side Hill","WI","Eau Claire","Eau Claire County","Eau Claire",5738,113400,0.0134048257372654,0.0490286771507863,0.183716075156576,,,"2018-10","2018-Q4",113400,0,"2018-10"
2018-10-31,268638,"Civic Center","CO","Denver-Aurora-Lakewood","Denver County","Denver",5739,502100,0.00681772608782835,0.018251875887244,0.10327400571303,,,"2018-10","2018-Q4",502100,0,"2018-10"
2018-10-31,761898,"Wood west","CO","Fort Collins","Larimer County","Fort Collins",5740,364600,0.00164835164835165,-0.00355288330144848,0.0247329960652052,,,"2018-06","2018-Q2",367400,-0.00762112139357648,"2018-04"
2018-10-31,36630,"Holly Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Hawthorne",5741,546800,0.00662739322533137,0.0148478099480327,0.0453068246989103,,,"2018-03","2018-Q1",547600,-0.0014609203798393,"2018-03"
2018-10-31,272187,"Moorland-Rimrock","WI","Madison","Dane County","Madison",5742,221700,0.00453103760761214,0.0169724770642202,0.0986124876114965,,,"2018-10","2018-Q4",221700,0,"2018-10"
2018-10-31,275379,"Silver Sprints Village","TX","El Paso","El Paso County","El Paso",5743,317500,0.00986005089058524,0.0291734197730956,0.0618729096989967,,,"2018-10","2018-Q4",317500,0,"2018-10"
2018-10-31,276084,"Willow Wood","MS","Jackson","Hinds County","Jackson",5744,79600,0.01143583227446,-0.0535077288941736,0.0378096479791395,,,"2018-06","2018-Q2",85100,-0.0646298472385429,"2018-03"
2018-10-31,270438,"Monkbridge Gardens","NM","Albuquerque","Bernalillo County","Albuquerque",5745,143900,0.007703081232493,0.007703081232493,0.0315412186379928,,,"2009-01","2009-Q1",146400,-0.0170765027322404,"2008-04"
2018-10-31,276227,"Burton Evergreen","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",5746,346700,0.00318287037037037,0.0113768961493582,0.0747055176689399,,,"2018-10","2018-Q4",346700,0,"2018-10"
2018-10-31,273468,"Di Grado","AL","Mobile","Mobile County","Mobile",5747,256900,0.00430023455824863,0.00390777647518562,0.0230983671843887,,,"2007-08","2007-Q3",287000,-0.104878048780488,"2006-03"
2018-10-31,763213,"East Chelmsford","MA","Boston-Cambridge-Newton","Middlesex County","Chelmsford",5748,404800,0.00646444554947787,0.0112415688233825,0.072317880794702,,,"2018-10","2018-Q4",404800,0,"2018-10"
2018-10-31,12870,"Mountain Home","NC","Asheville","Henderson County","Hendersonville",5749,251500,0.00842020850040096,0.0153411384739604,0.0892161108705067,,,"2018-10","2018-Q4",251500,0,"2018-10"
2018-10-31,214792,"Quincy Hollow","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",5750,251900,0.0043859649122807,0.00478659752692461,0.00800320128051221,,,"2018-05","2018-Q2",252400,-0.00198098256735341,"2018-05"
2018-10-31,416366,"Highland Oaks","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",5751,91900,-0.00862998921251348,-0.00108695652173913,0.276388888888889,,,"2018-08","2018-Q3",92900,-0.0107642626480086,"2018-07"
2018-10-31,274170,"Ken-Mar","KS","Wichita","Sedgwick County","Wichita",5752,58600,0,0.0353356890459364,0.257510729613734,,,"2006-02","2006-Q1",60100,-0.0249584026622296,"2005-01"
2018-10-31,12390,"Lincolndale","NY","New York-Newark-Jersey City","Westchester County","Somers",5753,419200,0.00793459966338062,0.026696056820965,0.00431241015812171,,,"2006-04","2006-Q2",481000,-0.128482328482328,"2004-11"
2018-10-31,417693,"Agritopia","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",5754,426000,0.00971794264043612,0.0220729366602687,0.154158764562449,,,"2018-10","2018-Q4",426000,0,"2018-10"
2018-10-31,761148,"Lake Emerald","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Oakland Park",5755,149800,0.00334896182183523,0.0183548606390211,0.029553264604811,,,"2006-09","2006-Q3",220500,-0.320634920634921,"2004-11"
2018-10-31,274406,"Manhattan Heights","TX","El Paso","El Paso County","El Paso",5756,125900,0.00881410256410256,0.0194331983805668,0.0186084142394822,,,"2018-10","2018-Q4",125900,0,"2018-10"
2018-10-31,403484,"Stronghold","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",5757,681600,-0.0020497803806735,0.00235294117647059,0.0551083591331269,,,"2018-08","2018-Q3",683800,-0.00321731500438725,"2018-08"
2018-10-31,276287,"D'Iberville","AL","Mobile","Mobile County","Mobile",5758,170400,0.00471698113207547,0.0017636684303351,0.027124773960217,,,"2008-07","2008-Q3",182200,-0.0647639956092206,"2006-08"
2018-10-31,761579,"Memorial Park","CO","Denver-Aurora-Lakewood","Jefferson County","Arvada",5759,365100,0.0013713658804169,-0.000821018062397373,0.0638111888111888,,,"2018-07","2018-Q3",365400,-0.000821018062397373,"2018-07"
2018-10-31,762777,"Mid Heights","OH","Cincinnati","Clermont County","Loveland",5760,128100,0.00313234142521535,0.0256204963971177,0.151978417266187,,,"2018-10","2018-Q4",128100,0,"2018-10"
2018-10-31,4257,"Crompond","NY","New York-Newark-Jersey City","Westchester County","Yorktown",5761,489900,-0.00930232558139535,-0.0350600748473508,0.021689259645464,,,"2005-10","2005-Q4",555900,-0.118726389638424,"2005-01"
2018-10-31,268259,"Little Italy","CA","San Diego-Carlsbad","San Diego County","San Diego",5762,529700,0.00302972921795115,0.0190457868410927,0.0537099661826139,,,"2018-10","2018-Q4",529700,0,"2018-10"
2018-10-31,762107,"Prairire Hills","KS","Kansas City","Johnson County","Prairie Village",5763,296200,0.00169090294217112,-0.00403496973772697,0.072023163228375,,,"2018-07","2018-Q3",297400,-0.00403496973772697,"2018-06"
2018-10-31,403343,"Printers Row","IL","Chicago-Naperville-Elgin","Cook County","Chicago",5764,249300,-0.00240096038415366,-0.0107142857142857,0.00564743848325938,,,"2016-02","2016-Q1",263200,-0.0528115501519757,"2015-08"
2018-10-31,764276,"Isetts","WI","Chicago-Naperville-Elgin","Kenosha County","Kenosha",5765,210300,0.0134939759036145,0.0385185185185185,0.142313959804454,,,"2018-10","2018-Q4",210300,0,"2018-10"
2018-10-31,274383,"Lyons Park","AL","Mobile","Mobile County","Mobile",5766,154200,0.0259481037924152,0.0612525808671714,0.0990734141126158,,,"2018-10","2018-Q4",154200,0,"2018-10"
2018-10-31,623377,"Upper East Side","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","San Marino",5767,2498600,0.00365535248041775,-0.00731029002781089,-0.000839764865837565,,,"2018-05","2018-Q2",2544900,-0.0181932492435852,"2017-10"
2018-10-31,268253,"Laurelhurst","CA","Los Angeles-Long Beach-Anaheim","Orange County","Santa Ana",5768,574500,0.00104547830632514,-0.00485016455915469,0.04511551755503,,,"2006-08","2006-Q3",646100,-0.110818758706083,"2005-09"
2018-10-31,276521,"Promontory Pointe-Heights","TX","San Antonio-New Braunfels","Bexar County","San Antonio",5769,317200,0.00126262626262626,0.00538827258320127,0.0517241379310345,,,"2018-10","2018-Q4",317200,0,"2018-10"
2018-10-31,273319,"Colonia Del Valle","AZ","Tucson","Pima County","Tucson",5770,170300,0.00828892835997632,0.017931858936043,0.0874840357598978,,,"2006-03","2006-Q1",194000,-0.122164948453608,"2005-05"
2018-10-31,273807,"Garland","AL","Mobile","Mobile County","Mobile",5771,151200,0.008,0.0161290322580645,0.0384615384615385,,,"2008-06","2008-Q2",156400,-0.0332480818414322,"2006-10"
2018-10-31,763274,"Capitol Hill","OK","Oklahoma City","Oklahoma County","Oklahoma City",5772,37200,0.047887323943662,0.0689655172413793,-0.0210526315789474,,,"2017-07","2017-Q3",38900,-0.0437017994858612,"2017-02"
2018-10-31,271826,"Carter Park","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",5773,332300,0.0162079510703364,0.0407140620106483,0.0895081967213115,,,"2018-10","2018-Q4",332300,0,"2018-10"
2018-10-31,343893,"Swillburg","NY","Rochester","Monroe County","Rochester",5774,113900,-0.00697471665213601,-0.0298126064735945,-0.121141975308642,,,"2017-02","2017-Q1",131900,-0.136467020470053,"2016-06"
2018-10-31,762521,"Merrifields","VA","Virginia Beach-Norfolk-Newport News","Portsmouth City","Portsmouth",5775,211800,0.000945179584120983,0.00284090909090909,0.0934434692823955,,,"2007-08","2007-Q3",245600,-0.137622149837134,"2005-11"
2018-10-31,231200,"Barton Creek","TX","Austin-Round Rock","Travis County","Austin",5776,1017300,-0.0024514610707982,-0.00342868338557994,0.0824643541178974,,,"2018-08","2018-Q3",1022700,-0.00528014080375477,"2018-07"
2018-10-31,275480,"Southern Oaks","CA","Bakersfield","Kern County","Bakersfield",5777,255400,0.0027483313702395,0.00829056454796684,0.0277665995975855,,,"2006-06","2006-Q2",368100,-0.306166802499321,"2004-12"
2018-10-31,417095,"Avalon","CA","Bakersfield","Kern County","Bakersfield",5778,325100,0.00619003404518725,0.0127725856697819,0.0568920676202861,,,"2006-04","2006-Q2",418500,-0.223178016726404,"2005-03"
2018-10-31,268469,"Shepherd Canyon","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",5779,1111000,0.00306970025279884,-0.00865530472026412,-0.0339130434782609,,,"2018-04","2018-Q2",1167100,-0.0480678605089538,"2017-06"
2018-10-31,343532,"Spring Harbor","WI","Madison","Dane County","Madison",5780,228400,0.00972590627763042,0.0311512415349887,0.0667912190565157,,,"2018-10","2018-Q4",228400,0,"2018-10"
2018-10-31,273925,"Hannon Park","AL","Mobile","Mobile County","Mobile",5781,164700,0.0172946263125386,0.0410872313527181,0.0457142857142857,,,"2008-01","2008-Q1",168100,-0.0202260559190958,"2007-09"
2018-10-31,763448,"Dallas North Estates","TX","Dallas-Fort Worth-Arlington","Collin County","Plano",5782,246000,0.00737100737100737,0.0119292472233649,0.179290508149569,,,"2018-10","2018-Q4",246000,0,"2018-10"
2018-10-31,198813,"West End","IL","Chicago-Naperville-Elgin","Cook County","Evanston",5783,252500,-0.000395882818685669,0.00277998411437649,-0.00355169692186267,,,"2007-02","2007-Q1",322300,-0.216568414520633,"2003-10"
2018-10-31,275645,"Swann Estates","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",5784,450600,0.0150934895246677,0.0337233310392292,0.149783107935698,,,"2018-10","2018-Q4",450600,0,"2018-10"
2018-10-31,273334,"Columbia-Tusculum","OH","Cincinnati","Hamilton County","Cincinnati",5785,301300,0.00232867598137059,0.0196277495769882,0.0276261937244202,,,"2018-10","2018-Q4",301300,0,"2018-10"
2018-10-31,148179,"Idle Hour","KY","Lexington-Fayette","Fayette County","Lexington",5786,126500,0.0128102481985588,0.048053024026512,0.0334967320261438,,,"2018-10","2018-Q4",126500,0,"2018-10"
2018-10-31,272105,"Goldman Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",5787,171800,0.00291885580852306,0.0220107079119572,0.143047238855622,,,"2006-01","2006-Q1",175900,-0.0233086981239341,"2005-07"
2018-10-31,271959,"Parkway East","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",5788,321300,0.00343535290443473,0.00815814245371823,0.074222668004012,,,"2018-10","2018-Q4",321300,0,"2018-10"
2018-10-31,121672,"Barnaby Woods","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",5789,1078300,0.00841672121948939,0.0276374726007815,0.0786235870761228,,,"2018-10","2018-Q4",1078300,0,"2018-10"
2018-10-31,275242,"Rose","AZ","Tucson","Pima County","Tucson",5790,107500,0.00938967136150235,-0.0182648401826484,0.0151085930122757,,,"2018-01","2018-Q1",111100,-0.0324032403240324,"2017-11"
2018-10-31,415981,"Greenbriar Farm","OH","Columbus","Franklin County","Columbus",5791,246000,0.0131795716639209,0.0384128324187421,0.102150537634409,,,"2018-10","2018-Q4",246000,0,"2018-10"
2018-10-31,185733,"Pillsbury","IL","Springfield","Sangamon County","Springfield",5792,21400,0.019047619047619,0.00469483568075117,0.103092783505155,,,"2003-01","2003-Q1",38800,-0.448453608247423,"1997-06"
2018-10-31,269773,"Butcher's Hill","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",5793,278600,0.00143781452192667,-0.00535523027490182,0.0212609970674487,,,"2006-11","2006-Q4",292000,-0.0458904109589041,"2006-02"
2018-10-31,275834,"Upper West Ridge","WA","Seattle-Tacoma-Bellevue","King County","Woodinville",5794,691900,0.000144550448106389,-0.00173135189727312,0.0710526315789474,,,"2018-06","2018-Q2",696000,-0.00589080459770115,"2018-05"
2018-10-31,764141,"Smith Ranch","CA","San Francisco-Oakland-Hayward","Marin County","San Rafael",5795,543500,-0.00293524124013942,0.00462107208872458,0.00797477744807122,,,"2017-08","2017-Q3",550900,-0.0134325648938101,"2017-04"
2018-10-31,764172,"Powell-Hood-Hamilton","WI","La Crosse-Onalaska","La Crosse County","La Crosse",5796,105800,0.0134099616858238,0.0372549019607843,0.217491369390104,,,"2018-10","2018-Q4",105800,0,"2018-10"
2018-10-31,214048,"Oak Hills","PA","Pittsburgh","Butler County","Butler",5797,221900,0.00135379061371841,0.00955414012738853,0.200757575757576,,,"2018-10","2018-Q4",221900,0,"2018-10"
